capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormStringFormat|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormStringFormat.EMAIL|null[0]	CodexAgent.CodexFormStringFormat.Email	csharp.enum.CodexFormStringFormat.Email	c-header-enum:45	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormStringFormat|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormStringFormat.URI|null[0]	CodexAgent.CodexFormStringFormat.Uri	csharp.enum.CodexFormStringFormat.Uri	c-header-enum:46	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.BooleanValue|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.BooleanValue.<init>|<init>(kotlin.Boolean){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.BooleanValue|suspend=false|parameters=[REGULAR:kotlin/Boolean!!:default=false:vararg=false]	CodexAgent.CodexFormValue.BooleanValue.#ctor	csharp.residual.CodexFormValue.BooleanValue.constructor	c-header:codex_agent_form_boolean_value_create,c-header:codex_agent_form_boolean_value_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsBooleanNumberAndTextFormValuesExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsInvalidViewsFlagsAndOutputSlots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.BooleanValue|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.BooleanValue.value|{}value[0]|propertyKind=VAL|type=kotlin/Boolean!!	CodexAgent.CodexFormValue.BooleanValue.Value	csharp.residual.CodexFormValue.BooleanValue.Value	c-header:codex_agent_form_boolean_value_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsBooleanNumberAndTextFormValuesExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Number|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Number.<init>|<init>(kotlin.Double){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Number|suspend=false|parameters=[REGULAR:kotlin/Double!!:default=false:vararg=false]	CodexAgent.CodexFormValue.Number.#ctor	csharp.residual.CodexFormValue.Number.constructor	c-header:codex_agent_form_number_value_create,c-header:codex_agent_form_number_value_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsBooleanNumberAndTextFormValuesExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsInvalidViewsFlagsAndOutputSlots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Number|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Number.value|{}value[0]|propertyKind=VAL|type=kotlin/Double!!	CodexAgent.CodexFormValue.Number.Value	csharp.residual.CodexFormValue.Number.Value	c-header:codex_agent_form_number_value_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsBooleanNumberAndTextFormValuesExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.TextList|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.TextList.<init>|<init>(kotlin.collections.List<kotlin.String>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.TextList|suspend=false|parameters=[REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=false:vararg=false]	CodexAgent.CodexFormValue.TextList.#ctor	csharp.residual.CodexFormValue.TextList.constructor	c-header:codex_agent_form_text_list_value_create,c-header:codex_agent_form_text_list_value_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCListLeafValuesTest#textListCopiesOrderedDuplicateUtf8ValuesAndProjectsEmpty[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCListLeafValuesTest#textListRejectsMalformedArraysBoundsOutputsContextTypeAndStaleHandles[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.TextList|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.TextList.value|{}value[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexAgent.CodexFormValue.TextList.Value	csharp.residual.CodexFormValue.TextList.Value	c-header:codex_agent_form_text_list_value_copy_at,c-header:codex_agent_form_text_list_value_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCListLeafValuesTest#textListCopiesOrderedDuplicateUtf8ValuesAndProjectsEmpty[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Text|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Text.<init>|<init>(kotlin.String){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Text|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false]	CodexAgent.CodexFormValue.Text.#ctor	csharp.residual.CodexFormValue.Text.constructor	c-header:codex_agent_form_text_value_create,c-header:codex_agent_form_text_value_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsBooleanNumberAndTextFormValuesExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsInvalidViewsFlagsAndOutputSlots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Text|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Text.value|{}value[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexFormValue.Text.Value	csharp.residual.CodexFormValue.Text.Value	c-header:codex_agent_form_text_value_value_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsBooleanNumberAndTextFormValuesExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity.<init>|<init>(kotlin.String;kotlin.String;kotlin.String;io.github.codex_agent_labs.codexagent.agent.AgentHookRunStatus;kotlin.String?;kotlin.collections.List<kotlin.String>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentHookRunStatus!!:default=false:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=true:vararg=false]	CodexAgent.CodexHookActivity.#ctor	csharp.value.CodexHookActivity.constructor	c-header:codex_agent_hook_activity_create,c-header:codex_agent_hook_activity_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#collectionInputsBoundsOutputsContextsTypesAndDestructionFailClosed[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#hookActivityProjectsEveryStatusNullableMessageAndCopiedDetails[macosArm64]	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity.details|{}details[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexAgent.CodexHookActivity.Details	csharp.value.CodexHookActivity.Details	c-header:codex_agent_hook_activity_detail_copy_at,c-header:codex_agent_hook_activity_details_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#hookActivityProjectsEveryStatusNullableMessageAndCopiedDetails[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity.eventName|{}eventName[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexHookActivity.EventName	csharp.value.CodexHookActivity.EventName	c-header:codex_agent_hook_activity_event_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#hookActivityProjectsEveryStatusNullableMessageAndCopiedDetails[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity.handlerType|{}handlerType[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexHookActivity.HandlerType	csharp.value.CodexHookActivity.HandlerType	c-header:codex_agent_hook_activity_handler_type_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#hookActivityProjectsEveryStatusNullableMessageAndCopiedDetails[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity.id|{}id[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexHookActivity.Id	csharp.value.CodexHookActivity.Id	c-header:codex_agent_hook_activity_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#hookActivityProjectsEveryStatusNullableMessageAndCopiedDetails[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity.statusMessage|{}statusMessage[0]|propertyKind=VAL|type=kotlin/String?	CodexAgent.CodexHookActivity.StatusMessage	csharp.value.CodexHookActivity.StatusMessage	c-header:codex_agent_hook_activity_has_status_message,c-header:codex_agent_hook_activity_status_message_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#hookActivityProjectsEveryStatusNullableMessageAndCopiedDetails[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity.status|{}status[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentHookRunStatus!!	CodexAgent.CodexHookActivity.Status	csharp.value.CodexHookActivity.Status	c-header:codex_agent_hook_activity_status,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#hookActivityProjectsEveryStatusNullableMessageAndCopiedDetails[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog.<init>|<init>(kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentHook>;kotlin.collections.List<kotlin.String>;kotlin.collections.List<kotlin.String>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog|suspend=false|parameters=[REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentHook!!>!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=true:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=true:vararg=false]	CodexAgent.CodexHookCatalog.#ctor	csharp.residual.CodexHookCatalog.constructor	c-header:codex_agent_hook_catalog_create,c-header:codex_agent_hook_catalog_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsOrderedDuplicateCatalogAndFreshChildrenExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#rejectsInvalidHookCatalogInputsAndHandleMisuseExactly[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog.errors|{}errors[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexAgent.CodexHookCatalog.Errors	csharp.residual.CodexHookCatalog.Errors	c-header:codex_agent_hook_catalog_errors_copy_at,c-header:codex_agent_hook_catalog_errors_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsOrderedDuplicateCatalogAndFreshChildrenExactly[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog.hooks|{}hooks[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentHook!!>!!	CodexAgent.CodexHookCatalog.Hooks	csharp.residual.CodexHookCatalog.Hooks	c-header:codex_agent_hook_catalog_hooks_at,c-header:codex_agent_hook_catalog_hooks_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsOrderedDuplicateCatalogAndFreshChildrenExactly[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog.warnings|{}warnings[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexAgent.CodexHookCatalog.Warnings	csharp.residual.CodexHookCatalog.Warnings	c-header:codex_agent_hook_catalog_warnings_copy_at,c-header:codex_agent_hook_catalog_warnings_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsOrderedDuplicateCatalogAndFreshChildrenExactly[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Agent|kind=object|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Agent|null[0]	CodexAgent.CodexHookHandler.Agent.Instance	csharp.residual.CodexHookHandler.Agent.instance	c-header:codex_agent_hook_handler_agent_acquire,c-header:codex_agent_hook_handler_agent_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Command|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Command.<init>|<init>(kotlin.String;kotlin.Boolean){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Command|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/Boolean!!:default=false:vararg=false]	CodexAgent.CodexHookHandler.Command.#ctor	csharp.residual.CodexHookHandler.Command.constructor	c-header:codex_agent_hook_handler_command_create,c-header:codex_agent_hook_handler_command_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsInvalidViewsFlagsAndOutputSlots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Command|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Command.command|{}command[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexHookHandler.Command.CommandText	csharp.residual.CodexHookHandler.Command.CommandText	c-header:codex_agent_hook_handler_command_command_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Command|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Command.isAsync|{}isAsync[0]|propertyKind=VAL|type=kotlin/Boolean!!	CodexAgent.CodexHookHandler.Command.IsAsync	csharp.residual.CodexHookHandler.Command.IsAsync	c-header:codex_agent_hook_handler_command_is_async,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.McpTool|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.McpTool.<init>|<init>(kotlin.String;kotlin.String){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.McpTool|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false]	CodexAgent.CodexHookHandler.McpTool.#ctor	csharp.residual.CodexHookHandler.McpTool.constructor	c-header:codex_agent_hook_handler_mcp_tool_create,c-header:codex_agent_hook_handler_mcp_tool_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsInvalidViewsFlagsAndOutputSlots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.McpTool|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.McpTool.server|{}server[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexHookHandler.McpTool.Server	csharp.residual.CodexHookHandler.McpTool.Server	c-header:codex_agent_hook_handler_mcp_tool_server_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.McpTool|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.McpTool.tool|{}tool[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexHookHandler.McpTool.Tool	csharp.residual.CodexHookHandler.McpTool.Tool	c-header:codex_agent_hook_handler_mcp_tool_tool_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Prompt|kind=object|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Prompt|null[0]	CodexAgent.CodexHookHandler.Prompt.Instance	csharp.residual.CodexHookHandler.Prompt.instance	c-header:codex_agent_hook_handler_prompt_acquire,c-header:codex_agent_hook_handler_prompt_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookRunStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookRunStatus.BLOCKED|null[0]	CodexAgent.CodexHookRunStatus.Blocked	csharp.enum.CodexHookRunStatus.Blocked	c-header-enum:47	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookRunStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookRunStatus.COMPLETED|null[0]	CodexAgent.CodexHookRunStatus.Completed	csharp.enum.CodexHookRunStatus.Completed	c-header-enum:48	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookRunStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookRunStatus.FAILED|null[0]	CodexAgent.CodexHookRunStatus.Failed	csharp.enum.CodexHookRunStatus.Failed	c-header-enum:49	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookRunStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookRunStatus.RUNNING|null[0]	CodexAgent.CodexHookRunStatus.Running	csharp.enum.CodexHookRunStatus.Running	c-header-enum:50	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookRunStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookRunStatus.STOPPED|null[0]	CodexAgent.CodexHookRunStatus.Stopped	csharp.enum.CodexHookRunStatus.Stopped	c-header-enum:51	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookTrustStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookTrustStatus.MANAGED|null[0]	CodexAgent.CodexHookTrustStatus.Managed	csharp.enum.CodexHookTrustStatus.Managed	c-header-enum:52	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookTrustStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookTrustStatus.MODIFIED|null[0]	CodexAgent.CodexHookTrustStatus.Modified	csharp.enum.CodexHookTrustStatus.Modified	c-header-enum:53	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookTrustStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookTrustStatus.TRUSTED|null[0]	CodexAgent.CodexHookTrustStatus.Trusted	csharp.enum.CodexHookTrustStatus.Trusted	c-header-enum:54	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookTrustStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookTrustStatus.UNTRUSTED|null[0]	CodexAgent.CodexHookTrustStatus.Untrusted	csharp.enum.CodexHookTrustStatus.Untrusted	c-header-enum:55	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.<init>|<init>(kotlin.String;kotlin.String;kotlin.Boolean;kotlin.String;io.github.codex_agent_labs.codexagent.agent.AgentHookHandler;kotlin.Boolean;kotlin.String;kotlin.String;kotlin.Long;io.github.codex_agent_labs.codexagent.agent.AgentHookTrustStatus;kotlin.String?;kotlin.String?;kotlin.String?;io.github.codex_agent_labs.codexagent.agent.AgentResourceOrigin;kotlin.Boolean){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentHook|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/Boolean!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentHookHandler!!:default=false:vararg=false,REGULAR:kotlin/Boolean!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/Long!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentHookTrustStatus!!:default=false:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin!!:default=true:vararg=false,REGULAR:kotlin/Boolean!!:default=true:vararg=false]	CodexAgent.CodexHook.#ctor	csharp.residual.CodexHook.constructor	c-header:codex_agent_hook_create,c-header:codex_agent_hook_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#rejectsInvalidHookCatalogInputsAndHandleMisuseExactly[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.canTrust|{}canTrust[0]|propertyKind=VAL|type=kotlin/Boolean!!	CodexAgent.CodexHook.CanTrust	csharp.residual.CodexHook.CanTrust	c-header:codex_agent_hook_can_trust,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.canUninstall|{}canUninstall[0]|propertyKind=VAL|type=kotlin/Boolean!!	CodexAgent.CodexHook.CanUninstall	csharp.residual.CodexHook.CanUninstall	c-header:codex_agent_hook_can_uninstall,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.currentHash|{}currentHash[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexHook.CurrentHash	csharp.residual.CodexHook.CurrentHash	c-header:codex_agent_hook_current_hash_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64]	value-conversion
