capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.TextList|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.TextList.<init>|<init>(kotlin.collections.List<kotlin.String>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.TextList|suspend=false|parameters=[REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=false:vararg=false]	CodexTextListFormValue.new	dart.residual:057	c-header:codex_agent_form_text_list_value_create,c-header:codex_agent_form_text_list_value_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCListLeafValuesTest#textListCopiesOrderedDuplicateUtf8ValuesAndProjectsEmpty[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCListLeafValuesTest#textListRejectsMalformedArraysBoundsOutputsContextTypeAndStaleHandles[macosArm64],dart-analyzer-residual:057	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.TextList|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.TextList.value|{}value[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexTextListFormValue.value	dart.residual:058	c-header:codex_agent_form_text_list_value_copy_at,c-header:codex_agent_form_text_list_value_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCListLeafValuesTest#textListCopiesOrderedDuplicateUtf8ValuesAndProjectsEmpty[macosArm64],dart-analyzer-residual:058	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Text|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Text.<init>|<init>(kotlin.String){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Text|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false]	CodexTextFormValue.new	dart.residual:059	c-header:codex_agent_form_text_value_create,c-header:codex_agent_form_text_value_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsBooleanNumberAndTextFormValuesExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsInvalidViewsFlagsAndOutputSlots[macosArm64],dart-analyzer-residual:059	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Text|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentFormValue.Text.value|{}value[0]|propertyKind=VAL|type=kotlin/String!!	CodexTextFormValue.value	dart.residual:060	c-header:codex_agent_form_text_value_value_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsBooleanNumberAndTextFormValuesExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64],dart-analyzer-residual:060	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity.<init>|<init>(kotlin.String;kotlin.String;kotlin.String;io.github.codex_agent_labs.codexagent.agent.AgentHookRunStatus;kotlin.String?;kotlin.collections.List<kotlin.String>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentHookRunStatus!!:default=false:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=true:vararg=false]	CodexHookActivity.new	dart.value:025	c-header:codex_agent_hook_activity_create,c-header:codex_agent_hook_activity_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#collectionInputsBoundsOutputsContextsTypesAndDestructionFailClosed[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#hookActivityProjectsEveryStatusNullableMessageAndCopiedDetails[macosArm64],dart-analyzer-value:025	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity.details|{}details[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexHookActivity.details	dart.value:026	c-header:codex_agent_hook_activity_detail_copy_at,c-header:codex_agent_hook_activity_details_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#hookActivityProjectsEveryStatusNullableMessageAndCopiedDetails[macosArm64],dart-analyzer-value:026	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity.eventName|{}eventName[0]|propertyKind=VAL|type=kotlin/String!!	CodexHookActivity.eventName	dart.value:027	c-header:codex_agent_hook_activity_event_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#hookActivityProjectsEveryStatusNullableMessageAndCopiedDetails[macosArm64],dart-analyzer-value:027	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity.handlerType|{}handlerType[0]|propertyKind=VAL|type=kotlin/String!!	CodexHookActivity.handlerType	dart.value:028	c-header:codex_agent_hook_activity_handler_type_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#hookActivityProjectsEveryStatusNullableMessageAndCopiedDetails[macosArm64],dart-analyzer-value:028	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity.id|{}id[0]|propertyKind=VAL|type=kotlin/String!!	CodexHookActivity.id	dart.value:029	c-header:codex_agent_hook_activity_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#hookActivityProjectsEveryStatusNullableMessageAndCopiedDetails[macosArm64],dart-analyzer-value:029	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity.statusMessage|{}statusMessage[0]|propertyKind=VAL|type=kotlin/String?	CodexHookActivity.statusMessage	dart.value:030	c-header:codex_agent_hook_activity_has_status_message,c-header:codex_agent_hook_activity_status_message_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#hookActivityProjectsEveryStatusNullableMessageAndCopiedDetails[macosArm64],dart-analyzer-value:030	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookActivity.status|{}status[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentHookRunStatus!!	CodexHookActivity.status	dart.value:031	c-header:codex_agent_hook_activity_status,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#hookActivityProjectsEveryStatusNullableMessageAndCopiedDetails[macosArm64],dart-analyzer-value:031	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog.<init>|<init>(kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentHook>;kotlin.collections.List<kotlin.String>;kotlin.collections.List<kotlin.String>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog|suspend=false|parameters=[REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentHook!!>!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=true:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=true:vararg=false]	CodexHookCatalog.new	dart.residual:061	c-header:codex_agent_hook_catalog_create,c-header:codex_agent_hook_catalog_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsOrderedDuplicateCatalogAndFreshChildrenExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#rejectsInvalidHookCatalogInputsAndHandleMisuseExactly[macosArm64],dart-analyzer-residual:061	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog.errors|{}errors[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexHookCatalog.errors	dart.residual:062	c-header:codex_agent_hook_catalog_errors_copy_at,c-header:codex_agent_hook_catalog_errors_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsOrderedDuplicateCatalogAndFreshChildrenExactly[macosArm64],dart-analyzer-residual:062	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog.hooks|{}hooks[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentHook!!>!!	CodexHookCatalog.hooks	dart.residual:063	c-header:codex_agent_hook_catalog_hooks_at,c-header:codex_agent_hook_catalog_hooks_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsOrderedDuplicateCatalogAndFreshChildrenExactly[macosArm64],dart-analyzer-residual:063	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog.warnings|{}warnings[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexHookCatalog.warnings	dart.residual:064	c-header:codex_agent_hook_catalog_warnings_copy_at,c-header:codex_agent_hook_catalog_warnings_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsOrderedDuplicateCatalogAndFreshChildrenExactly[macosArm64],dart-analyzer-residual:064	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Agent|kind=object|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Agent|null[0]	CodexAgentHookHandler.instance	dart.residual:065	c-header:codex_agent_hook_handler_agent_acquire,c-header:codex_agent_hook_handler_agent_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64],dart-analyzer-residual:065	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Command|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Command.<init>|<init>(kotlin.String;kotlin.Boolean){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Command|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/Boolean!!:default=false:vararg=false]	CodexCommandHookHandler.new	dart.residual:066	c-header:codex_agent_hook_handler_command_create,c-header:codex_agent_hook_handler_command_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsInvalidViewsFlagsAndOutputSlots[macosArm64],dart-analyzer-residual:066	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Command|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Command.command|{}command[0]|propertyKind=VAL|type=kotlin/String!!	CodexCommandHookHandler.command	dart.residual:067	c-header:codex_agent_hook_handler_command_command_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64],dart-analyzer-residual:067	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Command|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Command.isAsync|{}isAsync[0]|propertyKind=VAL|type=kotlin/Boolean!!	CodexCommandHookHandler.isAsync	dart.residual:068	c-header:codex_agent_hook_handler_command_is_async,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64],dart-analyzer-residual:068	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.McpTool|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.McpTool.<init>|<init>(kotlin.String;kotlin.String){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.McpTool|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false]	CodexMcpToolHookHandler.new	dart.residual:069	c-header:codex_agent_hook_handler_mcp_tool_create,c-header:codex_agent_hook_handler_mcp_tool_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsInvalidViewsFlagsAndOutputSlots[macosArm64],dart-analyzer-residual:069	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.McpTool|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.McpTool.server|{}server[0]|propertyKind=VAL|type=kotlin/String!!	CodexMcpToolHookHandler.server	dart.residual:070	c-header:codex_agent_hook_handler_mcp_tool_server_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64],dart-analyzer-residual:070	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.McpTool|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.McpTool.tool|{}tool[0]|propertyKind=VAL|type=kotlin/String!!	CodexMcpToolHookHandler.tool	dart.residual:071	c-header:codex_agent_hook_handler_mcp_tool_tool_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64],dart-analyzer-residual:071	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Prompt|kind=object|abi=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler.Prompt|null[0]	CodexPromptHookHandler.instance	dart.residual:072	c-header:codex_agent_hook_handler_prompt_acquire,c-header:codex_agent_hook_handler_prompt_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#projectsEveryHookHandlerVariantExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCFormHookValuesTest#rejectsWrongContextPayloadAndStaleHandles[macosArm64],dart-analyzer-residual:072	value-conversion
